,a_e,a_w,delta,delta_extract,nat_res_regen,I_Ta,conservation_investment,conservation_unit_cost,eta_a,eta_w,w_T,max_radicalized,final_radicalized,wage_cost,conservation_cost,final_resource
0,140.28659124283732,1.7306675861155243,0.59679081549871,0.04222570645319508,0.04744374705972131,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
1,106.65646977352864,1.3231908538999313,0.42445507957164264,0.07786836029697373,0.037313182167183226,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
2,77.58282028347651,0.9775563063702314,0.8289510382317445,0.06921081929958,0.015872368105709043,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
3,30.142491603904947,2.4707295815951023,0.4920777971485577,0.03508277242504323,0.11347623860662279,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.484415399729646
4,143.90942759359507,1.9982242105161903,0.9189262058582859,0.05201656566704436,0.1204910202768863,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.2800572611931573
5,43.34675075361032,2.4541320486557687,0.8162970853729856,0.09963873481017313,0.024045986546621212,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
6,125.7602218865248,0.7208703504074959,0.6605129576642162,0.07677510213841672,0.13216345322497067,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.0345217523650279
7,82.8561459085109,1.933771955654581,0.8262173106610717,0.013112824802144842,0.010135982644937178,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
8,44.01017302189538,0.1571162619350427,0.2082574739151845,0.036848037288428226,0.09828314453912096,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.3747606831157462
9,110.29765452851721,0.042247107625825994,0.8296497350970825,0.03622989374031856,0.15893430505876657,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.6198452899645615
10,89.83934031251995,2.0540783979358435,0.8316990478475448,0.08759952290727448,0.14020284508336622,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.6610391392684345,0.00404175813623032,0.0,253.66699913266828,0.9636969940646084
11,64.52586442920176,0.7334790428786679,0.8459978694756426,0.05824162400196561,0.09208042636338118,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.6272784152848595,0.008808417263766508,0.0,253.66699913266828,0.9514332711446389
12,104.0045994817476,0.9894114833919876,0.5389579893172941,0.04754537552087139,0.0631164472475841,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
13,12.760001167223606,0.7219945823257091,0.964193786138898,0.05489536737657929,0.0785804568037116,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
14,76.04211404369707,1.4239012354879306,0.2831137135624792,0.03359166567797815,0.02154826723912947,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
15,11.390741457866103,2.004803798555549,0.2615399966665231,0.052450002581735135,0.02917429380274319,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
16,83.1538824047458,2.4578907317949463,0.6850433489877359,0.09871381722754119,0.0992066286174343,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
17,126.45095272612693,0.19090389588808063,0.6757808344545484,0.07033476718235965,0.1753120635027792,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.3309336080068497
18,137.37079855667668,2.1325227710187353,0.47796809786434646,0.08857941734771844,0.1539364160989835,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.0432504153898554
19,96.02058767587909,0.5221276422382285,0.3703128147185909,0.028711567612434104,0.060489337736770656,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.208426843379915
20,47.264890824092596,2.3170501790919205,0.6683169753638367,0.08674607531329191,0.16398184872307778,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.117804133932665
21,125.1029015818024,0.9098040613374062,0.5271015948095882,0.040009102900620104,0.10560422328964429,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.3681870988840463
22,59.49686331221936,2.9305386080612306,0.5793045046510603,0.08787218816842307,0.11790776124888408,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
23,46.781257952182045,0.8162649042715717,0.19319267793676487,0.053779755127114144,0.17358155498143296,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.4833145777138186
24,76.66580641381165,2.6628388347296954,0.8892072146760824,0.03202169255847419,0.15948477683870999,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.6651610193166657
25,93.6488005493517,0.8672217862558531,0.3629529620850611,0.023846898158991343,0.022914869783542312,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
26,20.11363930059143,1.0155708609836402,0.6409503097300908,0.08984029467544002,0.1129126209180284,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
27,61.46397826128012,2.1846873805430804,0.3403460901205366,0.09826383033972944,0.04027657481769422,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,,,,253.66699913266828,
28,68.9692611893336,2.076396506682975,0.902587317702201,0.041587849086437624,0.16288796439224063,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.5742168936762972
29,53.584275547913585,1.1348762862493518,0.7078570185619533,0.06506982883810514,0.10943783497679499,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.0128138185132634
30,59.9657245499595,1.0869762321812058,0.78227312856579,0.028486557223517506,0.1160140277139428,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.5905127128779217
31,127.54023514880872,1.3860635621120092,0.45162534664161647,0.04496972252880688,0.09252471733382905,0.18267962054172096,0.1655594245983878,5.283382641818892,1.11746356986542,1.281505280804998,0.8444469628481572,0.08195629354440404,0.06449629330277783,0.0,253.66699913266828,1.1894619496690129
